med_Blue,med_Green,med_Red,med_Nir,med_Swir1,med_Swir2,med_SurfaceTemp,med_temp_qa,med_atran,med_drad,med_emis,med_emsd,med_trad,med_urad,min_SurfaceTemp,min_cloud_dist,sd_Blue,sd_Green,sd_Red,sd_Nir,sd_Swir1,sd_Swir2,sd_SurfaceTemp,mean_Blue,mean_Green,mean_Red,mean_Nir,mean_Swir1,mean_Swir2,mean_SurfaceTemp,kurt_SurfaceTemp,pCount_dswe_gt0,pCount_dswe1,pCount_dswe3,pCount_dswe1a,prop_clouds,prop_hillShadow,mean_hillShade,source,med_Aerosol,sd_Aerosol,mean_Aerosol,mission,r_id,system.index,WRS_PATH,WRS_ROW,date,UTC_time,CLOUD_COVER,IMAGE_QUALITY,IMAGE_QUALITY_TIRS,SUN_AZIMUTH,SUN_ELEVATION,rowid,start,end,DSWE,ELEVATION,py_id,sat,fit,Blue_intercept,Blue_coef1,Blue_coef2,Red_intercept,Red_coef1,Red_coef2,Green_intercept,Green_coef1,Green_coef2,Nir_intercept,Nir_coef1,Nir_coef2,Swir1_intercept,Swir1_coef1,Swir1_coef2,Swir2_intercept,Swir2_coef1,Swir2_coef2,red_corr7,green_corr7,blue_corr7,nir_corr7,swir1_corr7,swir2_corr7
0.04618,0.08077499999999999,0.04928749999999998,0.02704000000000001,0.00911,0.00594749999999999,283.01372816,249,9087,324,9856,125,7052,610,283.01372816,804,0.00207340831176008,0.00199395629165671,0.00260962640904687,0.00219954180984632,0.00246476250510684,0.00331715151826488,0,0.04630459183673471,0.08076770408163267,0.05046551020408163,0.02488489795918366,0.00761994897959183,0.00570224489795917,283.01372816,0,49,49,0,49,0,1,173,Landsat_C2_GSL_polycenter_LS457_C2_SRST_DSWE1_038031_v2024-08-14.csv,NA,NA,NA,LANDSAT_5,2,1_2_LT05_038031_19860327,38,31,1986-03-27,17:33:37.9800130Z,2,9,NA,137.85803035,42.78636005,2,41,46,DSWE1,4200,1,LT05,98_quant,-3.951234220083766e-4,0.9763795917378952,0.3038286845094439,-0.00317355474692433,0.9711655973002484,0.4676675417607477,-0.00226022986381716,0.950825062447166,0.2593102243922416,-0.00421226668797115,1.0001334331396594,0.07537535462066138,5.880527109094612e-5,0.8133921565565575,2.1335995542104476,-6.695463530450777e-5,0.8443044968881345,2.2322026272951723,0.04582885458641355,0.07623456020749117,0.04534202886793447,0.022886452909010258,0.007645879724884174,0.005033505519373585
0.07747500000000002,0.10205999999999998,0.07695249999999998,0.05797750000000001,0.034025,0.0255825,277.59958448,415,9495,163,9856,125,6443,279,277.0561193,47,0.00212206942863057,0.0026384105785667,0.00224246836638034,0.00218681826409187,0.00199563695013304,0.00243471991364349,0.24551254260270927,0.07691040816326533,0.10106158163265304,0.0751520918367347,0.05912913265306117,0.03368321428571427,0.0256520918367347,277.4443087142857,-1.1000000000000012,49,49,0,49,0,1,214,Landsat_C2_GSL_polycenter_LS457_C2_SRST_DSWE1_038031_v2024-08-14.csv,NA,NA,NA,LANDSAT_5,2,1_2_LT05_038031_19860514,38,31,1986-05-14,17:32:29.3460940Z,59,9,NA,126.14903291,57.07728515,2,41,46,DSWE1,4200,1,LT05,98_quant,-3.951234220083766e-4,0.9763795917378952,0.3038286845094439,-0.00317355474692433,0.9711655973002484,0.4676675417607477,-0.00226022986381716,0.950825062447166,0.2593102243922416,-0.00421226668797115,1.0001334331396594,0.07537535462066138,5.880527109094612e-5,0.8133921565565575,2.1335995542104476,-6.695463530450777e-5,0.8443044968881345,2.2322026272951723,0.07432944680152939,0.09748201447478085,0.07707357933796039,0.054026335433310584,0.030204542935336972,0.022993362100218358
0.03443750000000001,0.0717275,0.03339249999999999,0.01260249999999998,0.00314249999999999,0.00179499999999999,294.20090762,243,8660,500,9856,125,8270,979,294.20090762,441,0.00144543647904461,0.00158213354477878,0.00150018444999453,9.54925407201754e-4,0.0017903543272891,0.00254329303926002,0.23787048356749643,0.03392061224489796,0.07063255102040819,0.03471193877551021,0.01233311224489795,0.00333948979591835,0.00208683673469386,294.358903850612,-1.2921568627450992,49,49,0,49,0,1,219,Landsat_C2_GSL_polycenter_LS457_C2_SRST_DSWE1_038031_v2024-08-14.csv,NA,NA,NA,LANDSAT_5,2,1_2_LT05_038031_19860530,38,31,1986-05-30,17:32:01.8630880Z,2,9,NA,121.7002493,59.16877054,2,41,46,DSWE1,4200,1,LT05,98_quant,-3.951234220083766e-4,0.9763795917378952,0.3038286845094439,-0.00317355474692433,0.9711655973002484,0.4676675417607477,-0.00226022986381716,0.950825062447166,0.2593102243922416,-0.00421226668797115,1.0001334331396594,0.07537535462066138,5.880527109094612e-5,0.8133921565565575,2.1335995542104476,-6.695463530450777e-5,0.8443044968881345,2.2322026272951723,0.029777569388678704,0.06727418292831103,0.03358927178583161,0.008403886243589401,0.0026359600720826113,0.001455764149279896
0.04615249999999998,0.0779975,0.0447225,0.01551749999999999,0.0052875,0.00509499999999998,294.65550428,210,8289,626,9856,125,8270,1243,294.65550428,1674,0.0010983571916313,0.00170464490263118,0.0018330564416755,0.00177338058418853,0.00159968611398151,0.00281291033102798,1.510228452470073e-5,0.04597571428571428,0.07966770408163266,0.04606214285714283,0.01725505102040815,0.00507142857142857,0.00447989795918366,294.65550428,0,49,49,0,49,0,1,220,Landsat_C2_GSL_polycenter_LS457_C2_SRST_DSWE1_038031_v2024-08-14.csv,NA,NA,NA,LANDSAT_5,2,1_2_LT05_038031_19860615,38,31,1986-06-15,17:31:32.2860310Z,2,9,NA,118.50693664,59.70196624,2,41,46,DSWE1,4200,1,LT05,98_quant,-3.951234220083766e-4,0.9763795917378952,0.3038286845094439,-0.00317355474692433,0.9711655973002484,0.4676675417607477,-0.00226022986381716,0.950825062447166,0.2593102243922416,-0.00421226668797115,1.0001334331396594,0.07537535462066138,5.880527109094612e-5,0.8133921565565575,2.1335995542104476,-6.695463530450777e-5,0.8443044968881345,2.2322026272951723,0.0411947814668697,0.07347929022024124,0.04531440696445631,0.011325453703934701,0.004419266741795512,0.004292722580147541
0.04972750000000001,0.06608999999999998,0.03388749999999999,0.012795,0.00319749999999999,0.0018225,296.91823352,242,8427,586,9856,125,8547,1164,296.39869448,424,0.00190286984866964,0.00266457366310697,0.00219327176852387,0.00186048415503301,0.00175926878878091,0.00278335244404658,0.17030678856284256,0.05008836734693876,0.06581892857142857,0.03363102040816326,0.01150362244897957,0.00308413265306121,0.00259025510204081,296.854616494694,3.3062015503875983,49,49,0,49,0,1,218,Landsat_C2_GSL_polycenter_LS457_C2_SRST_DSWE1_038031_v2024-08-14.csv,NA,NA,NA,LANDSAT_5,2,1_2_LT05_038031_19860701,38,31,1986-07-01,17:31:01.1870810Z,0,9,NA,117.6008053,58.91398516,2,41,46,DSWE1,4200,1,LT05,98_quant,-3.951234220083766e-4,0.9763795917378952,0.3038286845094439,-0.00317355474692433,0.9711655973002484,0.4676675417607477,-0.00226022986381716,0.950825062447166,0.2593102243922416,-0.00421226668797115,1.0001334331396594,0.07537535462066138,5.880527109094612e-5,0.8133921565565575,2.1335995542104476,-6.695463530450777e-5,0.8443044968881345,2.2322026272951723,0.030273871372086106,0.06171243655664723,0.0489091076669373,0.008596780440990834,0.002681440626857775,0.0014792045852519446
0.05825249999999998,0.0982925,0.06163499999999999,0.02296999999999999,0.00525999999999998,0.0051775,292.49531564,244,8765,416,9856,125,7994,800,292.49531564,445,0.00186525050993378,0.00310946822355096,0.00217574770164794,0.00193299385908683,0.00149599332997018,0.00254588898187613,0.22047597074934808,0.05726867346938774,0.09635627551020408,0.06105749999999999,0.02155403061224489,0.00596994897959182,0.00546933673469387,292.6208755583674,-0.5923423423423411,49,49,0,49,0,1,214,Landsat_C2_GSL_polycenter_LS457_C2_SRST_DSWE1_038031_v2024-08-14.csv,NA,NA,NA,LANDSAT_5,2,1_2_LT05_038031_19860717,38,31,1986-07-17,17:30:28.5360750Z,2,9,NA,119.3163358,57.08577246,2,41,46,DSWE1,4200,1,LT05,98_quant,-3.951234220083766e-4,0.9763795917378952,0.3038286845094439,-0.00317355474692433,0.9711655973002484,0.4676675417607477,-0.00226022986381716,0.950825062447166,0.2593102243922416,-0.00421226668797115,1.0001334331396594,0.07537535462066138,5.880527109094612e-5,0.8133921565565575,2.1335995542104476,-6.695463530450777e-5,0.8443044968881345,2.2322026272951723,0.05846084654527294,0.0937040464226088,0.05751242695353996,0.01880056788368959,0.004396279593604495,0.004364269451013663
0.0385625,0.06356,0.03955249999999999,0.01383999999999999,0.003445,0.0019325,296.4021125,245,8500,560,9856,125,8492,1100,296.39869448,628,0.00184730227142395,0.00218611066190994,0.00114803569132801,0.00176651218680277,0.00181949983630411,0.00284085927296442,0.00167996652727011,0.03796704081632651,0.06516397959183672,0.03924102040816326,0.01473964285714284,0.00363974489795918,0.00252627551020407,296.4007173897959,-1.8603448275862071,49,49,0,49,0,1,207,Landsat_C2_GSL_polycenter_LS457_C2_SRST_DSWE1_038031_v2024-08-14.csv,NA,NA,NA,LANDSAT_5,2,1_2_LT05_038031_19860802,38,31,1986-08-02,17:29:54.5270630Z,1,9,NA,123.27700506,54.44265489,2,41,46,DSWE1,4200,1,LT05,98_quant,-3.951234220083766e-4,0.9763795917378952,0.3038286845094439,-0.00317355474692433,0.9711655973002484,0.4676675417607477,-0.00226022986381716,0.950825062447166,0.2593102243922416,-0.00421226668797115,1.0001334331396594,0.07537535462066138,5.880527109094612e-5,0.8133921565565575,2.1335995542104476,-6.695463530450777e-5,0.8443044968881345,2.2322026272951723,0.03597009176246406,0.05922179163505701,0.03770832801437333,0.009644017844207754,0.0028862628632776452,0.0015730000912048438
0.07024249999999999,0.11196,0.07560499999999998,0.04664750000000001,0.02767249999999999,0.02459249999999999,288.19202845999996,542,8693,499,9856,125,7661,976,287.64856327999996,8,0.002362797760049,0.00255581398501395,0.00283107300500106,0.00294792105057242,0.00269565277392173,0.00320451556433764,0.2936020942601303,0.07072739795918367,0.11381091836734694,0.07598494897959181,0.04759821428571428,0.02841892857142856,0.0227623469387755,288.3110313604082,-0.22486302459892385,49,49,0,49,0,1,198,Landsat_C2_GSL_polycenter_LS457_C2_SRST_DSWE1_038031_v2024-08-14.csv,NA,NA,NA,LANDSAT_5,2,1_2_LT05_038031_19860818,38,31,1986-08-18,17:29:19.0790880Z,2,9,NA,128.69921944,51.07879432,2,41,46,DSWE1,4200,1,LT05,98_quant,-3.951234220083766e-4,0.9763795917378952,0.3038286845094439,-0.00317355474692433,0.9711655973002484,0.4676675417607477,-0.00226022986381716,0.950825062447166,0.2593102243922416,-0.00421226668797115,1.0001334331396594,0.07537535462066138,5.880527109094612e-5,0.8133921565565575,2.1335995542104476,-6.695463530450777e-5,0.8443044968881345,2.2322026272951723,0.0729246621667919,0.10744460857782963,0.06968731345560167,0.04260547359625171,0.02420124039996623,0.0220466198891428
0.02984500000000001,0.05170750000000002,0.02998249999999999,0.01389499999999999,0.00465499999999999,0.00250999999999998,294.2829401,246,8072,674,9856,125,8160,1353,294.2829401,619,0.00139476830832295,0.00257805615172562,0.0018343105388841,0.00234219817805612,0.00230354631147741,0.00321575579598978,0.07780813641530424,0.03050724489795919,0.05200326530612243,0.02927142857142856,0.01266479591836734,0.00352581632653061,0.00187188775510203,294.2941707371428,44.020833333333336,49,49,0,49,0,1,187,Landsat_C2_GSL_polycenter_LS457_C2_SRST_DSWE1_038031_v2024-08-14.csv,NA,NA,NA,LANDSAT_5,2,1_2_LT05_038031_19860903,38,31,1986-09-03,17:28:42.4250000Z,2,9,NA,134.71629766,47.0446874,2,41,46,DSWE1,4200,1,LT05,98_quant,-3.951234220083766e-4,0.9763795917378952,0.3038286845094439,-0.00317355474692433,0.9711655973002484,0.4676675417607477,-0.00226022986381716,0.950825062447166,0.2593102243922416,-0.00421226668797115,1.0001334331396594,0.07537535462066138,5.880527109094612e-5,0.8133921565565575,2.1335995542104476,-6.695463530450777e-5,0.8443044968881345,2.2322026272951723,0.026364827654019367,0.04759786586801069,0.029015553002185824,0.009699140162480756,0.003891378781941888,0.002066312751656915
0.03154999999999999,0.05071749999999997,0.02852499999999999,0.01166749999999999,0.0020975,0.002895,282.91802359999997,249,8658,449,9856,125,6997,866,282.34721426,510,0.0021247366228236,0.00238857221977152,0.00186156479753431,9.69547752639355e-4,0.00229784483462366,0.00350233436760263,0.2848692569013959,0.03115265306122448,0.05224346938775509,0.02794132653061223,0.01167086734693877,0.00308806122448979,0.00252234693877551,282.650092685306,-1.9849498327759196,49,49,0,49,0,1,155,Landsat_C2_GSL_polycenter_LS457_C2_SRST_DSWE1_038031_v2024-08-14.csv,NA,NA,NA,LANDSAT_5,2,1_2_LT05_038031_19861005,38,31,1986-10-05,17:27:42.5640440Z,4,9,NA,145.57301739,37.39854207,2,41,46,DSWE1,4200,1,LT05,98_quant,-3.951234220083766e-4,0.9763795917378952,0.3038286845094439,-0.00317355474692433,0.9711655973002484,0.4676675417607477,-0.00226022986381716,0.950825062447166,0.2593102243922416,-0.00421226668797115,1.0001334331396594,0.07537535462066138,5.880527109094612e-5,0.8133921565565575,2.1335995542104476,-6.695463530450777e-5,0.8443044968881345,2.2322026272951723,0.024909473595399637,0.04663025480495191,0.030712084529454616,0.0074670510321378685,0.0017742821040420715,0.002396015029211068
